ID,Time Stamp,DG_On_Load,DG_ON,DGFuelLow,Door_Open,SiteOnBat,Mains_Fail,Fire_Smoke,DGBatt_Low,Room_Temp,Rack_Temp,Batt_Volt,L1_Voltage,L2_Voltage,L3_Voltage,RectFail,Rec_LowV,DG_AC
4760,28-12-2017 21:44:37,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.88,52.97,121.63,0,0,No,NOT-PROV,0
4761,28-12-2017 21:42:52,No,No,NOT-PROV,Yes,Yes,Yes,No,Yes,20.15,19.91,48.94,0,0,0,Yes,NOT-PROV,0
4762,28-12-2017 21:37:37,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.28,55.51,245.84,0,0,No,NOT-PROV,0
4763,28-12-2017 21:35:52,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.28,55.51,245.64,0,0,No,NOT-PROV,0
4764,28-12-2017 21:33:49,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.15,55.57,246.62,0,0,No,NOT-PROV,0
4765,28-12-2017 21:31:40,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.15,55.51,246.81,0,0,No,NOT-PROV,0
4766,28-12-2017 21:29:49,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.03,55.45,246.52,0,0,No,NOT-PROV,0
4767,28-12-2017 21:27:38,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.03,55.45,246.33,0,0,No,NOT-PROV,0
4768,28-12-2017 21:25:51,No,No,NOT-PROV,Yes,No,No,No,No,20.88,19.91,55.51,246.62,0,0,No,NOT-PROV,0
4769,28-12-2017 21:23:50,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.91,55.39,247.11,0,0,No,NOT-PROV,0
4770,28-12-2017 21:21:40,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.91,55.39,247.11,0,0,No,NOT-PROV,0
4771,28-12-2017 21:19:38,No,No,NOT-PROV,Yes,No,No,No,No,20.52,20.03,55.45,247.01,0,0,No,NOT-PROV,0
4772,28-12-2017 21:17:38,No,No,NOT-PROV,Yes,No,No,No,No,20.64,19.79,55.51,249.16,0,0,No,NOT-PROV,0
4773,28-12-2017 21:15:38,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.67,55.45,248.97,0,0,No,NOT-PROV,0
4774,28-12-2017 21:13:49,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.67,55.45,248.38,0,0,No,NOT-PROV,0
4775,28-12-2017 21:11:48,No,No,NOT-PROV,Yes,No,No,No,No,20.28,19.67,55.45,247.89,0,0,No,NOT-PROV,0
4776,28-12-2017 21:09:34,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.55,55.51,248.48,0,0,No,NOT-PROV,0
4777,28-12-2017 21:08:32,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.67,55.51,248.18,0,0,No,NOT-PROV,0
4778,28-12-2017 21:06:39,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.67,55.45,248.58,0,0,No,NOT-PROV,0
4779,28-12-2017 21:04:38,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.67,55.45,249.36,0,0,No,NOT-PROV,0
4780,28-12-2017 21:03:04,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.55,55.51,249.16,0,0,No,NOT-PROV,0
4781,28-12-2017 21:00:55,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.67,55.51,249.06,0,0,No,NOT-PROV,0
4782,28-12-2017 20:59:32,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.67,55.45,248.58,0,0,No,NOT-PROV,0
4783,28-12-2017 20:57:49,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.67,55.57,248.09,0,0,No,NOT-PROV,0
4784,28-12-2017 20:55:49,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.55,55.51,247.89,0,0,No,NOT-PROV,0
4785,28-12-2017 20:51:47,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.67,55.51,247.4,0,0,No,NOT-PROV,0
4786,28-12-2017 20:49:40,No,No,NOT-PROV,Yes,No,No,No,No,19.55,19.67,55.45,247.5,0,0,No,NOT-PROV,0
4787,28-12-2017 20:48:31,No,No,NOT-PROV,Yes,No,No,No,No,19.55,19.55,55.63,247.6,0,0,No,NOT-PROV,0
4788,28-12-2017 20:46:36,No,No,NOT-PROV,Yes,No,No,No,No,19.31,19.79,55.45,247.7,0,0,No,NOT-PROV,0
4789,28-12-2017 20:44:49,No,No,NOT-PROV,Yes,No,No,No,No,18.94,19.67,55.45,247.79,0,0,No,NOT-PROV,0
4790,28-12-2017 20:42:46,No,No,NOT-PROV,Yes,No,No,No,No,18.7,19.67,55.51,248.09,0,0,No,NOT-PROV,0
4791,28-12-2017 20:37:42,No,No,NOT-PROV,Yes,No,No,No,No,17.61,19.19,55.57,247.99,0,0,No,NOT-PROV,0
4792,28-12-2017 20:35:32,No,No,NOT-PROV,Yes,No,No,No,No,17.37,18.94,55.57,247.79,0,0,No,NOT-PROV,0
4793,28-12-2017 20:33:28,No,No,NOT-PROV,Yes,No,No,No,No,17.13,18.58,55.51,247.79,0,0,No,NOT-PROV,0
4794,28-12-2017 20:32:26,No,No,NOT-PROV,Yes,No,No,No,No,16.76,18.1,55.57,247.21,0,0,No,NOT-PROV,0
4795,28-12-2017 20:30:34,No,No,NOT-PROV,Yes,No,No,No,No,16.4,17.85,55.51,247.6,0,0,No,NOT-PROV,0
4796,28-12-2017 20:27:26,No,No,NOT-PROV,Yes,No,No,No,No,14.95,17.01,55.57,247.21,0,0,No,NOT-PROV,0
4797,28-12-2017 20:26:25,No,No,NOT-PROV,Yes,No,No,No,No,16.28,14.1,55.57,247.21,0,0,No,NOT-PROV,0
4798,28-12-2017 20:24:30,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.28,55.75,247.21,0,0,No,NOT-PROV,0
4799,28-12-2017 20:22:43,No,No,NOT-PROV,Yes,No,No,No,No,15.19,15.31,55.93,247.3,0,0,No,NOT-PROV,0
4800,28-12-2017 20:20:32,No,No,NOT-PROV,Yes,No,No,No,No,14.46,14.7,55.93,246.81,0,0,No,NOT-PROV,0
4801,28-12-2017 20:18:25,No,No,NOT-PROV,Yes,No,No,No,No,13.86,14.22,55.87,247.01,0,0,No,NOT-PROV,0
4802,28-12-2017 20:16:44,No,No,NOT-PROV,Yes,No,No,No,No,13.25,13.37,55.87,246.72,0,0,No,NOT-PROV,0
4803,28-12-2017 20:14:32,No,No,NOT-PROV,Yes,No,No,No,No,12.52,12.4,55.87,246.23,0,0,No,NOT-PROV,0
4804,28-12-2017 20:12:36,No,No,NOT-PROV,Yes,No,No,No,No,11.68,11.8,55.81,246.03,0,0,No,NOT-PROV,0
4805,28-12-2017 20:10:34,No,No,NOT-PROV,Yes,No,No,No,No,9.98,9.74,55.87,246.33,0,0,No,NOT-PROV,0
4806,28-12-2017 20:09:26,No,No,NOT-PROV,Yes,No,No,No,No,8.65,8.89,56.15,246.42,0,0,No,NOT-PROV,0
4807,28-12-2017 20:07:29,No,No,NOT-PROV,Yes,No,No,No,No,9.13,7.92,55.87,247.89,0,0,No,NOT-PROV,0
4808,28-12-2017 20:06:26,No,No,NOT-PROV,Yes,No,No,No,No,9.13,8.53,56.15,246.81,0,0,No,NOT-PROV,0
4809,28-12-2017 20:04:32,No,No,NOT-PROV,Yes,No,No,No,No,10.22,9.62,56.28,246.91,0,0,No,NOT-PROV,0
4810,28-12-2017 20:03:25,No,No,NOT-PROV,Yes,No,No,No,No,9.13,7.92,55.87,247.3,0,0,No,NOT-PROV,0
4811,28-12-2017 20:01:44,No,No,NOT-PROV,Yes,No,No,No,No,9.13,8.17,55.87,246.72,0,0,No,NOT-PROV,0
4812,28-12-2017 19:59:43,No,No,NOT-PROV,Yes,No,No,No,No,8.89,8.04,55.93,246.33,0,0,No,NOT-PROV,0
4813,28-12-2017 19:57:43,No,No,NOT-PROV,Yes,No,No,No,No,9.25,7.92,55.93,246.81,0,0,No,NOT-PROV,0
4814,28-12-2017 19:55:33,No,No,NOT-PROV,Yes,No,No,No,No,8.89,8.17,56.15,245.93,0,0,No,NOT-PROV,0
4815,28-12-2017 19:53:50,No,No,NOT-PROV,Yes,No,No,No,No,8.77,7.8,55.99,245.64,0,0,No,NOT-PROV,0
4816,28-12-2017 19:52:26,No,No,NOT-PROV,Yes,No,No,No,No,8.53,7.8,55.87,245.64,0,0,No,NOT-PROV,0
4817,28-12-2017 19:50:41,No,No,NOT-PROV,Yes,No,No,No,No,8.65,7.8,55.93,245.05,0,0,No,NOT-PROV,0
4818,28-12-2017 19:48:43,No,No,NOT-PROV,Yes,No,No,No,No,8.41,8.04,55.93,244.86,0,0,No,NOT-PROV,0
4819,28-12-2017 19:46:43,No,No,NOT-PROV,Yes,No,No,No,No,8.41,7.92,55.87,245.74,0,0,No,NOT-PROV,0
4820,28-12-2017 19:44:44,No,No,NOT-PROV,Yes,No,No,No,No,8.41,7.92,55.87,245.35,0,0,No,NOT-PROV,0
4821,28-12-2017 19:42:57,No,No,NOT-PROV,Yes,No,No,No,No,8.29,8.89,55.87,245.35,0,0,No,NOT-PROV,0
4822,28-12-2017 19:38:26,No,No,NOT-PROV,Yes,No,No,No,No,8.53,8.65,55.93,244.86,0,0,No,NOT-PROV,0
4823,28-12-2017 19:36:37,No,No,NOT-PROV,Yes,No,No,No,No,8.89,8.17,55.87,244.27,0,0,No,NOT-PROV,0
4824,28-12-2017 19:34:37,No,No,NOT-PROV,Yes,No,No,No,No,8.65,7.92,55.87,244.08,0,0,No,NOT-PROV,0
4825,28-12-2017 19:32:53,No,No,NOT-PROV,Yes,No,No,No,No,8.41,7.92,55.87,244.17,0,0,No,NOT-PROV,0
4826,28-12-2017 19:28:37,No,No,NOT-PROV,Yes,No,No,No,No,8.77,8.04,55.93,243.98,0,0,No,NOT-PROV,0
4827,28-12-2017 19:26:37,No,No,NOT-PROV,Yes,No,No,No,No,10.59,8.04,56.34,244.27,0,0,No,NOT-PROV,0
4828,28-12-2017 19:25:02,No,No,NOT-PROV,Yes,No,No,No,No,8.53,8.04,55.87,244.66,0,0,No,NOT-PROV,0
4829,28-12-2017 19:21:37,No,No,NOT-PROV,Yes,No,No,No,No,8.41,8.04,55.93,245.25,0,0,No,NOT-PROV,0
4830,28-12-2017 19:17:50,No,No,NOT-PROV,Yes,No,No,No,No,8.41,8.29,55.93,245.45,0,0,No,NOT-PROV,0
4831,28-12-2017 19:14:25,No,No,NOT-PROV,Yes,No,No,No,No,8.41,8.04,55.93,245.05,0,0,No,NOT-PROV,0
4832,28-12-2017 19:12:36,No,No,NOT-PROV,Yes,No,No,No,No,8.17,8.41,56.15,245.74,0,0,No,NOT-PROV,0
4833,28-12-2017 19:10:37,No,No,NOT-PROV,Yes,No,No,No,No,7.92,7.44,56.16,245.15,0,0,No,NOT-PROV,0
4834,28-12-2017 19:08:35,No,No,NOT-PROV,Yes,No,No,No,No,7.92,7.92,56.05,244.96,0,0,No,NOT-PROV,0
4835,28-12-2017 19:07:20,No,No,NOT-PROV,Yes,No,No,No,No,8.17,7.32,56.1,245.15,0,0,No,NOT-PROV,0
4836,28-12-2017 19:06:19,No,No,NOT-PROV,Yes,No,No,No,No,8.04,7.56,56.1,244.76,0,0,No,NOT-PROV,0
4837,28-12-2017 19:04:30,No,No,NOT-PROV,Yes,No,No,No,No,8.17,7.8,56.1,245.25,0,0,No,NOT-PROV,0
4838,28-12-2017 19:03:19,No,No,NOT-PROV,Yes,No,No,No,No,8.17,7.68,56.05,245.64,0,0,No,NOT-PROV,0
4839,28-12-2017 19:01:37,No,No,NOT-PROV,Yes,No,No,No,No,8.29,8.41,55.99,244.66,0,0,No,NOT-PROV,0
4840,28-12-2017 18:59:41,No,No,NOT-PROV,Yes,No,No,No,No,8.89,9.01,56.1,244.37,0,0,No,NOT-PROV,0
4841,28-12-2017 18:58:19,No,No,NOT-PROV,Yes,No,No,No,No,9.86,9.98,55.99,244.57,0,0,No,NOT-PROV,0
4842,28-12-2017 18:56:37,No,No,NOT-PROV,Yes,No,No,No,No,9.38,9.13,55.99,245.05,0,0,No,NOT-PROV,0
4843,28-12-2017 18:54:38,No,No,NOT-PROV,Yes,No,No,No,No,9.13,9.38,55.99,244.17,0,0,No,NOT-PROV,0
4844,28-12-2017 18:52:37,No,No,NOT-PROV,Yes,No,No,No,No,9.86,9.13,56.05,244.66,0,0,No,NOT-PROV,0
4845,28-12-2017 18:50:35,No,No,NOT-PROV,Yes,No,No,No,No,9.86,9.74,55.93,243.98,0,0,No,NOT-PROV,0
4846,28-12-2017 18:48:19,No,No,NOT-PROV,Yes,No,No,No,No,9.98,9.98,55.93,243.78,0,0,No,NOT-PROV,0
4847,28-12-2017 18:46:30,No,No,NOT-PROV,Yes,No,No,No,No,10.22,10.34,55.93,243.49,0,0,No,NOT-PROV,0
4848,28-12-2017 18:45:20,No,No,NOT-PROV,Yes,No,No,No,No,9.98,10.22,55.87,244.08,0,0,No,NOT-PROV,0
4849,28-12-2017 18:44:19,No,No,NOT-PROV,Yes,No,No,No,No,10.22,10.47,55.93,243.59,0,0,No,NOT-PROV,0
4850,28-12-2017 18:42:38,No,No,NOT-PROV,Yes,No,No,No,No,10.22,10.47,55.81,243.2,0,0,No,NOT-PROV,0
4851,28-12-2017 18:37:19,No,No,NOT-PROV,Yes,No,No,No,No,10.47,10.59,55.93,243.39,0,0,No,NOT-PROV,0
4852,28-12-2017 18:35:32,No,No,NOT-PROV,Yes,No,No,No,No,10.71,10.83,55.99,243.69,0,0,No,NOT-PROV,0
4853,28-12-2017 18:33:50,No,No,NOT-PROV,Yes,No,No,No,No,10.59,10.95,55.93,243,0,0,No,NOT-PROV,0
4854,28-12-2017 18:32:13,No,No,NOT-PROV,Yes,No,No,No,No,10.83,10.83,56.05,243.2,0,0,No,NOT-PROV,0
4855,28-12-2017 18:30:52,No,No,NOT-PROV,Yes,No,No,No,No,11.07,11.19,55.75,242.8,0,0,No,NOT-PROV,0
4856,28-12-2017 18:29:15,No,No,NOT-PROV,Yes,No,No,No,No,11.19,11.31,55.75,242.9,0,0,No,NOT-PROV,0
4857,28-12-2017 18:28:14,No,No,NOT-PROV,Yes,No,No,No,No,11.19,11.19,55.75,242.9,0,0,No,NOT-PROV,0
4858,28-12-2017 18:27:11,No,No,NOT-PROV,Yes,No,No,No,No,11.07,11.19,55.81,243.78,0,0,No,NOT-PROV,0
4859,28-12-2017 18:26:13,No,No,NOT-PROV,Yes,No,No,No,No,11.07,11.43,55.81,243.69,0,0,No,NOT-PROV,0
4860,28-12-2017 18:25:13,No,No,NOT-PROV,Yes,No,No,No,No,11.19,11.43,55.93,243.29,0,0,No,NOT-PROV,0
4861,28-12-2017 18:23:21,No,No,NOT-PROV,Yes,No,No,No,No,11.43,11.56,55.75,243.39,0,0,No,NOT-PROV,0
4862,28-12-2017 18:22:13,No,No,NOT-PROV,Yes,No,No,No,No,11.68,11.56,55.75,243.59,0,0,No,NOT-PROV,0
4863,28-12-2017 18:20:19,No,No,NOT-PROV,Yes,No,No,No,No,11.68,11.8,55.75,243.88,0,0,No,NOT-PROV,0
4864,28-12-2017 18:19:12,No,No,NOT-PROV,Yes,No,No,No,No,11.68,11.8,55.87,243.88,0,0,No,NOT-PROV,0
4865,28-12-2017 18:17:32,No,No,NOT-PROV,Yes,No,No,No,No,11.92,11.92,55.81,243.88,0,0,No,NOT-PROV,0
4866,28-12-2017 18:15:31,No,No,NOT-PROV,Yes,No,No,No,No,12.4,10.95,55.75,243.88,0,0,No,NOT-PROV,0
4867,28-12-2017 18:13:20,No,No,NOT-PROV,Yes,No,No,No,No,12.04,12.28,55.75,242.8,0,0,No,NOT-PROV,0
4868,28-12-2017 18:11:31,No,No,NOT-PROV,Yes,No,No,No,No,10.83,12.52,56.28,241.53,0,0,No,NOT-PROV,0
4869,28-12-2017 18:09:14,No,No,NOT-PROV,Yes,No,No,No,No,12.77,12.65,55.69,241.73,0,0,No,NOT-PROV,0
4870,28-12-2017 18:07:29,No,No,NOT-PROV,Yes,No,No,No,No,13.01,13.01,55.69,241.53,0,0,No,NOT-PROV,0
4871,28-12-2017 18:05:31,No,No,NOT-PROV,Yes,No,No,No,No,13.25,13.25,55.69,241.44,0,0,No,NOT-PROV,0
4872,28-12-2017 18:03:20,No,No,NOT-PROV,Yes,No,No,No,No,12.4,13.37,55.69,241.53,0,0,No,NOT-PROV,0
4873,28-12-2017 18:01:25,No,No,NOT-PROV,Yes,No,No,No,No,13.74,13.74,55.69,241.53,0,0,No,NOT-PROV,0
4874,28-12-2017 18:00:13,No,No,NOT-PROV,Yes,No,No,No,No,13.61,13.61,55.63,241.44,0,0,No,NOT-PROV,0
4875,28-12-2017 17:58:31,No,No,NOT-PROV,Yes,No,No,No,No,13.61,13.86,55.75,240.85,0,0,No,NOT-PROV,0
4876,28-12-2017 17:56:31,No,No,NOT-PROV,Yes,No,No,No,No,13.86,14.1,55.69,240.46,0,0,No,NOT-PROV,0
4877,28-12-2017 17:54:20,No,No,NOT-PROV,Yes,No,No,No,No,14.1,14.1,55.69,239.97,0,0,No,NOT-PROV,0
4878,28-12-2017 17:52:32,No,No,NOT-PROV,Yes,No,No,No,No,13.74,14.7,55.69,239.97,0,0,No,NOT-PROV,0
4879,28-12-2017 17:50:14,No,No,NOT-PROV,Yes,No,No,No,No,14.46,14.83,55.63,238.7,0,0,No,NOT-PROV,0
4880,28-12-2017 17:48:25,No,No,NOT-PROV,Yes,No,No,No,No,14.58,14.83,55.63,238.6,0,0,No,NOT-PROV,0
4881,28-12-2017 17:46:20,No,No,NOT-PROV,Yes,No,No,No,No,14.58,15.07,55.69,238.31,0,0,No,NOT-PROV,0
4882,28-12-2017 17:44:31,No,No,NOT-PROV,Yes,No,No,No,No,14.95,15.43,55.63,238.01,0,0,No,NOT-PROV,0
4883,28-12-2017 17:42:44,No,No,NOT-PROV,Yes,No,No,No,No,15.07,15.79,55.63,238.6,0,0,No,NOT-PROV,0
4884,28-12-2017 17:38:13,No,No,NOT-PROV,Yes,No,No,No,No,15.31,15.92,55.63,239.09,0,0,No,NOT-PROV,0
4885,28-12-2017 17:36:25,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.52,55.63,238.31,0,0,No,NOT-PROV,0
4886,28-12-2017 17:34:25,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.64,55.63,238.4,0,0,No,NOT-PROV,0
4887,28-12-2017 17:32:21,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.25,55.57,237.72,0,0,No,NOT-PROV,0
4888,28-12-2017 17:31:06,No,No,NOT-PROV,Yes,No,No,No,No,13.74,17.37,55.63,237.62,0,0,No,NOT-PROV,0
4889,28-12-2017 17:29:25,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.13,55.57,236.74,0,0,No,NOT-PROV,0
4890,28-12-2017 17:27:25,No,No,NOT-PROV,Yes,No,No,No,No,16.04,13.61,55.57,235.76,0,0,No,NOT-PROV,0
4891,28-12-2017 17:25:26,No,No,NOT-PROV,Yes,No,No,No,No,16.4,17.73,55.57,235.57,0,0,No,NOT-PROV,0
4892,28-12-2017 17:23:13,No,No,NOT-PROV,Yes,No,No,No,No,17.73,18.82,55.39,235.86,0,0,No,NOT-PROV,0
4893,28-12-2017 17:19:25,No,No,NOT-PROV,Yes,No,No,No,No,17.13,18.94,55.39,236.45,0,0,No,NOT-PROV,0
4894,28-12-2017 17:17:26,No,No,NOT-PROV,Yes,No,No,No,No,18.58,18.94,55.39,236.15,0,0,No,NOT-PROV,0
4895,28-12-2017 17:15:14,No,No,NOT-PROV,Yes,No,No,No,No,18.7,18.94,55.34,236.64,0,0,No,NOT-PROV,0
4896,28-12-2017 17:13:26,No,No,NOT-PROV,Yes,No,No,No,No,19.06,19.06,55.34,236.55,0,0,No,NOT-PROV,0
4897,28-12-2017 17:09:14,No,No,NOT-PROV,Yes,No,No,No,No,19.43,19.19,55.34,237.33,0,0,No,NOT-PROV,0
4898,28-12-2017 17:07:25,No,No,NOT-PROV,Yes,No,No,No,No,19.67,19.06,55.28,237.13,0,0,No,NOT-PROV,0
4899,28-12-2017 17:05:23,No,No,NOT-PROV,Yes,No,No,No,No,19.67,19.06,55.34,237.82,0,0,No,NOT-PROV,0
4900,28-12-2017 17:03:25,No,No,NOT-PROV,Yes,No,No,No,No,19.19,18.94,55.34,238.4,0,0,No,NOT-PROV,0
4901,28-12-2017 17:01:08,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.34,237.43,0,0,No,NOT-PROV,0
4902,28-12-2017 16:59:13,No,No,NOT-PROV,Yes,No,No,No,No,20.03,18.94,55.39,238.01,0,0,No,NOT-PROV,0
4903,28-12-2017 16:57:13,No,No,NOT-PROV,Yes,No,No,No,No,19.55,19.06,55.34,238.21,0,0,No,NOT-PROV,0
4904,28-12-2017 16:55:25,No,No,NOT-PROV,Yes,No,No,No,No,19.67,18.46,55.75,237.52,0,0,No,NOT-PROV,0
4905,28-12-2017 16:53:17,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.28,240.36,0,0,No,NOT-PROV,0
4906,28-12-2017 16:52:07,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.34,240.16,0,0,No,NOT-PROV,0
4907,28-12-2017 16:50:23,No,No,NOT-PROV,Yes,No,No,No,No,19.67,19.06,55.34,240.16,0,0,No,NOT-PROV,0
4908,28-12-2017 16:48:30,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.34,240.26,0,0,No,NOT-PROV,0
4909,28-12-2017 16:47:07,No,No,NOT-PROV,Yes,No,No,No,No,17.73,18.22,55.63,240.46,0,0,No,NOT-PROV,0
4910,28-12-2017 16:45:18,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.31,55.34,240.16,0,0,No,NOT-PROV,0
4911,28-12-2017 16:44:07,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.19,55.34,240.36,0,0,No,NOT-PROV,0
4912,28-12-2017 16:43:02,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.28,240.46,0,0,No,NOT-PROV,0
4913,28-12-2017 16:38:22,No,No,NOT-PROV,Yes,No,No,No,No,18.1,19.06,55.69,235.47,0,0,No,NOT-PROV,0
4914,28-12-2017 16:36:25,No,No,NOT-PROV,Yes,No,No,No,No,19.91,18.94,55.34,236.84,0,0,No,NOT-PROV,0
4915,28-12-2017 16:35:01,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.34,236.35,0,0,No,NOT-PROV,0
4916,28-12-2017 16:33:19,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.34,236.94,0,0,No,NOT-PROV,0
4917,28-12-2017 16:31:20,No,No,NOT-PROV,Yes,No,No,No,No,19.91,18.94,55.34,236.94,0,0,No,NOT-PROV,0
4918,28-12-2017 16:29:20,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.34,236.35,0,0,No,NOT-PROV,0
4919,28-12-2017 16:27:21,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.34,236.35,0,0,No,NOT-PROV,0
4920,28-12-2017 16:25:02,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.34,236.45,0,0,No,NOT-PROV,0
4921,28-12-2017 16:23:19,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.34,236.74,0,0,No,NOT-PROV,0
4922,28-12-2017 16:21:21,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.28,236.45,0,0,No,NOT-PROV,0
4923,28-12-2017 16:19:25,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.28,236.25,0,0,No,NOT-PROV,0
4924,28-12-2017 16:15:02,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.34,235.86,0,0,No,NOT-PROV,0
4925,28-12-2017 16:14:01,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.28,235.76,0,0,No,NOT-PROV,0
4926,28-12-2017 16:12:08,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.34,236.45,0,0,No,NOT-PROV,0
4927,28-12-2017 16:10:20,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.28,236.25,0,0,No,NOT-PROV,0
4928,28-12-2017 16:08:22,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.34,236.15,0,0,No,NOT-PROV,0
4929,28-12-2017 16:06:07,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.28,236.35,0,0,No,NOT-PROV,0
4930,28-12-2017 16:04:19,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.28,237.43,0,0,No,NOT-PROV,0
4931,28-12-2017 16:02:06,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.31,55.39,240.75,0,0,No,NOT-PROV,0
4932,28-12-2017 16:01:03,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.31,55.28,240.65,0,0,No,NOT-PROV,0
4933,28-12-2017 15:59:07,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.34,240.07,0,0,No,NOT-PROV,0
4934,28-12-2017 15:57:05,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.31,55.45,240.16,0,0,No,NOT-PROV,0
4935,28-12-2017 15:56:03,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.31,55.28,238.31,0,0,No,NOT-PROV,0
4936,28-12-2017 15:55:03,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.28,235.47,0,0,No,NOT-PROV,0
4937,28-12-2017 15:53:08,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.19,55.28,235.57,0,0,No,NOT-PROV,0
4938,28-12-2017 15:51:13,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.19,55.28,235.18,0,0,No,NOT-PROV,0
4939,28-12-2017 15:50:01,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.28,235.67,0,0,No,NOT-PROV,0
4940,28-12-2017 15:48:20,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.19,55.28,236.15,0,0,No,NOT-PROV,0
4941,28-12-2017 15:46:20,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.28,235.86,0,0,No,NOT-PROV,0
4942,28-12-2017 15:44:19,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.22,235.76,0,0,No,NOT-PROV,0
4943,28-12-2017 15:42:16,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.19,55.04,236.74,0,0,No,NOT-PROV,0
4944,28-12-2017 15:38:10,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.22,236.84,0,0,No,NOT-PROV,0
4945,28-12-2017 15:36:13,No,No,NOT-PROV,Yes,No,No,No,No,19.91,17.13,55.22,236.45,0,0,No,NOT-PROV,0
4946,28-12-2017 15:34:13,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.19,55.22,237.13,0,0,No,NOT-PROV,0
4947,28-12-2017 15:32:03,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.34,236.45,0,0,No,NOT-PROV,0
4948,28-12-2017 15:30:01,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.22,236.06,0,0,No,NOT-PROV,0
4949,28-12-2017 15:28:13,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.31,55.22,235.86,0,0,No,NOT-PROV,0
4950,28-12-2017 15:26:13,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.31,55.22,236.35,0,0,No,NOT-PROV,0
4951,28-12-2017 15:24:13,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.31,55.22,238.21,0,0,No,NOT-PROV,0
